entity_id,entity_raw,entity_text,dominant_relation,pca_x,pca_y,tsne_x,tsne_y
10589,/m/01ydtg,/m/01ydtg,music genre artists,0.20740037,0.21684754,11.044893,1.9622908
645,/m/0415svh,/m/0415svh,award award nominee award nominations. award award nomination award nominee,-0.5409565,0.26441914,-36.47042,14.735601
5061,/m/06hmd,/m/06hmd,influence influence node influenced by,0.031066611,0.3195452,-10.0052805,8.942353
12920,/m/0njpq,/m/0njpq,location location adjoin s. location adjoining relationship adjoins,0.36415738,0.014170587,4.7196302,-17.714529
7222,/m/0233bn,/m/0233bn,film film release date s. film film regional release date film release region,0.36969537,-0.25574332,49.560993,-5.0663586
546,/m/0dj0m5,/m/0dj0m5,award award category nominees. award award nomination nominated for,0.472314,-0.3327555,49.867928,-6.410516
9495,/m/01kgg9,/m/01kgg9,base popstra celebrity friendship. base popstra friendship participant,-0.31464586,0.32248443,-26.470598,21.635517
14448,/m/049c6t,/m/049c6t,music record label artist,0.109079465,0.1416148,-0.5655287,26.06391
11998,/m/088n7,/m/088n7,education university domestic tuition. measurement unit dated money value currency,0.19208626,-0.16095346,5.400764,-30.736845
2153,/m/02qvyrt,/m/02qvyrt,award award category nominees. award award nomination nominated for,-0.78185445,-0.80154884,-27.255075,-29.1132
1476,/m/021vwt,/m/021vwt,award award nominee award nominations. award award nomination award nominee,-0.52106047,0.25963217,-40.049683,12.3489
4835,/m/03c_cxn,/m/03c_cxn,award award category nominees. award award nomination nominated for,0.29159117,-0.752348,65.680466,-9.866937
5352,/m/0bx_q,/m/0bx_q,base popstra celebrity dated. base popstra dated participant,-0.67278355,0.080643654,-48.57134,10.234876
12246,/m/0pksh,/m/0pksh,people person profession,-0.3013438,0.330634,-26.989946,19.512617
13208,/m/0f11p,/m/0f11p,education educational degree people with this degree. education education institution,0.27371556,0.17085028,7.752248,-14.090756
2877,/m/01hb1t,/m/01hb1t,education educational institution students graduates. education education student,0.060392603,0.27767915,-2.9986029,19.396555
3289,/m/039bpc,/m/039bpc,base popstra celebrity friendship. base popstra friendship participant,-0.6660385,0.056751728,-44.71539,21.302347
2165,/m/0d06vc,/m/0d06vc,military military conflict combatants. military military combatant group combatants,0.054113045,0.19785893,-5.4755096,4.365535
12886,/m/0hkf,/m/0hkf,education educational institution students graduates. education education major field of study,0.1975141,0.20122206,7.6914754,11.761295
13654,/m/02b1zs,/m/02b1zs,soccer football team current roster. sports sports team roster position,0.17197062,0.21853054,3.622484,21.03614
5994,/m/015q1n,/m/015q1n,sports professional sports team draft picks. sports sports league draft pick school,0.28829968,-0.2359446,21.219809,-29.157887
8697,/m/01wg6y,/m/01wg6y,people person profession,-0.4315576,0.30295599,-30.624166,18.498535
8221,/m/05314s,/m/05314s,location location contains,0.29037386,0.0954504,28.633541,3.2624366
4465,/m/0sxmx,/m/0sxmx,award award category nominees. award award nomination nominated for,0.27049905,-0.6709105,66.213524,-7.3164015
2695,/m/08k40m,/m/08k40m,film actor film. film performance film,0.43260902,-0.28228372,46.919956,-7.516853
4210,/m/028k57,/m/028k57,award award nominee award nominations. award award nomination award nominee,-0.47957617,0.29265332,-33.91679,13.858271
7894,/m/0h44w,/m/0h44w,language human language countries spoken in,0.27328783,0.16862911,3.8973994,-13.289243
13150,/m/0txrs,/m/0txrs,location hud county place place,0.3825031,0.04968083,19.6413,-14.076195
12231,/m/0mny8,/m/0mny8,location location adjoin s. location adjoining relationship adjoins,0.29929578,0.12522972,9.693932,-18.05471
5549,/m/067ghz,/m/067ghz,film film release date s. film film regional release date film release region,0.46551687,-0.25223964,46.732258,-6.4856687
1886,/m/022769,/m/022769,award award winner awards won. award award honor award winner,0.03232117,0.2938416,-6.9306297,21.956078
7673,/m/0nm6z,/m/0nm6z,location location adjoin s. location adjoining relationship adjoins,0.20724617,0.10918635,9.718106,-11.143494
1233,/m/04m1bm,/m/04m1bm,award award category nominees. award award nomination nominated for,0.39313006,-0.13060725,43.617645,-0.28923804
2306,/m/01x1cn2,/m/01x1cn2,music genre artists,-0.6048917,0.20589519,-43.34036,23.204784
12356,/m/0xzm,/m/0xzm,people person profession,0.4641267,-0.073085725,23.573011,-20.34849
3696,/m/06m6z6,/m/06m6z6,award award nominee award nominations. award award nomination award,-0.5332528,0.26100498,-41.906845,11.651069
11080,/m/01k3tq,/m/01k3tq,base petbreeds city with dogs top breeds. base petbreeds dog city relationship dog breed,-0.443237,-0.5725222,-57.417583,23.858675
11865,/m/0mbs8,/m/0mbs8,award award nominee award nominations. award award nomination award,-0.27002066,0.31768787,-19.99573,18.132273
11049,/m/04s1zr,/m/04s1zr,film actor film. film performance film,0.34940863,-0.6368203,60.404007,-9.312544
6511,/m/05l4yg,/m/05l4yg,award award nominee award nominations. award award nomination award nominee,-0.70284843,0.16349888,-50.678192,11.492739
9131,/m/01r5xw,/m/01r5xw,soccer football team current roster. sports sports team roster position,0.066050455,0.2912947,-0.8592336,-1.6142008
5992,/m/0286gm1,/m/0286gm1,award award category nominees. award award nomination nominated for,0.30030763,-0.5785938,62.747684,-7.448372
1479,/m/05x30m,/m/05x30m,location location contains,0.1865379,0.22527117,6.6005716,10.25209
6464,/m/0bw6y,/m/0bw6y,base popstra celebrity friendship. base popstra friendship participant,-0.69983417,0.12476534,-50.729965,16.548573
228,/m/0g60z,/m/0g60z,award award nominee award nominations. award award nomination nominated for,0.36666346,-0.48898935,61.493126,-7.263716
4332,/m/0sv6n,/m/0sv6n,location location contains,0.25507665,0.16660917,-5.2727575,-14.835679
8791,/m/04vs9,/m/04vs9,olympics olympic sport athletes. olympics olympic athlete affiliation country,-0.08483319,-0.48159263,4.2652855,-37.768955
2024,/m/0fqpc7d,/m/0fqpc7d,award award ceremony awards presented. award award honor award winner,0.17873724,-0.18039241,-10.088661,-22.200678
13267,/m/03dctt,/m/03dctt,people person places lived. people place lived location,-0.022047028,0.23872244,-3.8799577,20.510303
6038,/m/02_n7,/m/02_n7,location location contains,0.33600694,0.05013323,8.362865,-25.262667
13834,/m/0b24sf,/m/0b24sf,location location contains,0.16266806,0.23508179,5.06063,3.2412822
12271,/m/0n2vl,/m/0n2vl,location location adjoin s. location adjoining relationship adjoins,0.39248943,0.07032621,13.866179,-19.653196
11015,/m/0k29f,/m/0k29f,people person profession,0.34179425,0.122266054,19.604485,-5.9966927
4295,/m/01gb54,/m/01gb54,film film distributor films distributed. film film film distributor relationship film,-0.68671036,-0.3599249,-59.628704,6.89714
14389,/m/0jfx,/m/0jfx,user tsegaran random taxonomy subject entry. user tsegaran random taxonomy entry taxonomy,-0.41069663,0.2164653,-33.083103,9.463142
6242,/m/02bg55,/m/02bg55,film film release date s. film film regional release date film release region,0.2558608,-0.11399251,47.99393,3.5325994
10461,/m/01t8399,/m/01t8399,music genre artists,-0.40796316,0.3234825,-32.26841,18.122454
6086,/m/05qt0,/m/05qt0,education field of study students majoring. education education major field of study,-0.48217326,-0.74994266,-22.222574,-29.666517
1775,/m/04mn81,/m/04mn81,award award nominee award nominations. award award nomination award nominee,-0.743949,0.07088226,-55.73985,17.21564
11056,/m/042rlf,/m/042rlf,sports sports position players. sports sports team roster team,0.33520263,0.088689566,7.6331544,-4.6047926
3830,/m/0hm4q,/m/0hm4q,organization role leaders. organization leadership organization,0.380679,0.021798909,11.741643,-4.0120926
7724,/m/0rhp6,/m/0rhp6,location location contains,0.30371177,-0.059316337,10.72416,-26.845613
410,/m/017s11,/m/017s11,film film distributor films distributed. film film film distributor relationship film,-0.6551951,-0.16127819,-59.112755,6.853902
10150,/m/0rmby,/m/0rmby,location location contains,0.20670174,0.23039782,6.9518957,6.2186875
9198,/m/05nrkb,/m/05nrkb,education educational institution students graduates. education education student,0.26060724,0.1777572,11.810876,0.3453211
5374,/m/049xgc,/m/049xgc,award award category nominees. award award nomination nominated for,0.3550474,-0.7192956,64.275856,-9.096544
9995,/m/0dxmyh,/m/0dxmyh,celebrities celebrity celebrity friends. celebrities friendship friend,-0.57028615,0.21974903,-42.63828,17.729086
3626,/m/04n_g,/m/04n_g,people person places lived. people place lived location,-0.2852437,0.34639567,-22.454563,21.572699
10611,/m/0tyww,/m/0tyww,location location contains,0.39339525,0.104907334,18.423548,-5.8047867
1035,/m/02prw4h,/m/02prw4h,film actor film. film performance film,0.29512447,-0.2916189,51.54302,2.3118248
10410,/m/024tj,/m/024tj,people person profession,0.25106215,0.19711286,1.116208,-11.659192
7606,/m/04z_3pm,/m/04z_3pm,film film release date s. film film regional release date film release region,0.3456316,-0.072523534,43.477463,2.1058054
11486,/m/013_gg,/m/013_gg,location location contains,0.16569717,0.18957537,0.17348401,-10.779221
4951,/m/0178rl,/m/0178rl,award award nominee award nominations. award award nomination award nominee,-0.29654017,0.331887,-25.71397,21.320566
10637,/m/02vtnf,/m/02vtnf,award award nominee award nominations. award award nomination award nominee,0.003917232,0.19502676,-11.03094,23.377386
6689,/m/081bls,/m/081bls,film film distributor films distributed. film film film distributor relationship film,-0.19229552,0.2780832,-17.057997,13.284851
1911,/m/035s95,/m/035s95,film actor film. film performance film,0.35233545,-0.6727944,64.252975,-7.658882
2290,/m/0frsw,/m/0frsw,music performance role regular performances. music group membership group,-0.3641918,0.07880592,-39.014214,28.23327
742,/m/05qd_,/m/05qd_,film film distributor films distributed. film film film distributor relationship film,-0.6863094,-0.19501442,-59.257008,6.359846
609,/m/0kfpm,/m/0kfpm,award award winning work awards won. award award honor award,0.36579853,-0.32796207,52.74095,-4.379561
4986,/m/0d9y6,/m/0d9y6,time event locations,0.21789645,-0.28188404,5.8952823,-35.866474
8071,/m/03f7m4h,/m/03f7m4h,people person profession,-0.44742084,0.15240121,-33.356136,20.134289
1902,/m/02q3n9c,/m/02q3n9c,sports sports position players. sports sports team roster team,0.19491135,0.14285153,4.367547,-6.0394607
1592,/m/050xxm,/m/050xxm,film actor film. film performance film,0.48334306,-0.36627883,52.521454,-9.106271
13107,/m/02blr4,/m/02blr4,media common netflix genre titles,0.38014102,0.0768348,16.924082,-3.9736185
8807,/m/09l9tq,/m/09l9tq,sports pro athlete teams. sports sports team roster team,0.23247667,0.21426862,11.226502,9.845918
2222,/m/0127m7,/m/0127m7,award award nominee award nominations. award award nomination award nominee,-0.8238248,0.009967744,-52.85163,18.031736
6367,/m/02r6nbc,/m/02r6nbc,award award category disciplines or subjects,0.30751252,0.05856204,14.378448,5.1630836
7432,/m/0215n,/m/0215n,media common netflix genre titles,0.3571911,-0.19203764,26.0407,-22.44036
6078,/m/03hy3g,/m/03hy3g,award award nominee award nominations. award award nomination award,-0.57183033,0.23346037,-42.722214,8.207481
10985,/m/03b6j8,/m/03b6j8,sports sports position players. sports sports team roster team,0.36648732,0.15366745,17.051294,-3.5965118
12175,/m/024_dt,/m/024_dt,award award category winners. award award honor ceremony,0.14134096,0.19675678,-5.135215,7.8596735
11411,/m/01qcz7,/m/01qcz7,location location contains,0.20429133,0.20204514,-1.4306124,-11.248848
8850,/m/02pptm,/m/02pptm,sports professional sports team draft picks. sports sports league draft pick school,0.35831338,-0.18130973,21.373232,-27.782892
6866,/m/0dqmt0,/m/0dqmt0,film film produced by,-0.33012798,0.318905,-22.015833,23.37715
9622,/m/02qx1m2,/m/02qx1m2,award award nominee award nominations. award award nomination nominated for,-0.14734259,0.30953497,-14.473747,7.5883718
12161,/m/07s9tsr,/m/07s9tsr,people person profession,-0.19639598,0.33412015,-16.545498,19.608673
11904,/m/0yl_j,/m/0yl_j,organization organization headquarters. location mailing address citytown,0.09985988,0.28814,-3.9467435,11.482875
2531,/m/0gfsq9,/m/0gfsq9,film film genre,0.3870316,-0.2723073,50.337105,-0.41670382
13736,/m/018ldw,/m/018ldw,location location contains,0.12495653,0.2195214,-0.8153011,25.735409
10730,/m/05bjp6,/m/05bjp6,education educational institution students graduates. education education student,0.3214503,0.12245417,6.7218103,-19.232235
1622,/m/02nhxf,/m/02nhxf,award award nominee award nominations. award award nomination award,-0.56055164,-0.532253,-28.330452,-26.153694
8017,/m/037ls6,/m/037ls6,food food nutrients. food nutrition fact nutrient,0.13460256,0.17582029,3.1114259,3.7136488
10086,/m/09x7p1,/m/09x7p1,base culturalevent event entity involved,0.20807956,0.19405329,2.402721,3.5189126
6686,/m/0rvty,/m/0rvty,location location contains,0.3242007,0.12319398,21.887745,-2.6524203
4583,/m/09p4w8,/m/09p4w8,film actor film. film performance film,0.46699178,-0.48942113,56.538437,-9.004909
536,/m/0cqhk0,/m/0cqhk0,award award nominee award nominations. award award nomination award,-0.7821688,-0.92366207,-25.351349,-29.863634
11309,/m/025sf0_,/m/025sf0_,food food nutrients. food nutrition fact nutrient,0.22063433,-0.1683526,25.502937,-28.894873
6070,/m/021f30,/m/021f30,sports sports team roster. baseball baseball roster position position,0.2385764,0.1965971,11.905374,10.7839155
3559,/m/0ytc,/m/0ytc,soccer football team current roster. sports sports team roster position,0.36915582,0.039831996,25.141582,10.566541
7264,/m/07m4c,/m/07m4c,music performance role regular performances. music group membership group,-0.26577458,-0.3168226,-39.27167,30.886612
7285,/m/0n5yv,/m/0n5yv,location location adjoin s. location adjoining relationship adjoins,0.3270529,0.11598241,12.717202,-3.5041673
3868,/m/07cn2c,/m/07cn2c,award award winner awards won. award award honor award winner,-0.42753297,0.21976304,-35.712627,11.368548
5942,/m/05znbh7,/m/05znbh7,film film genre,0.47136343,-0.11220378,35.855648,-3.4846845
1627,/m/01ky2h,/m/01ky2h,music instrument instrumentalists,-0.16266751,0.31086862,-15.953205,15.057013
11234,/m/097df,/m/097df,user alexander philosophy philosopher interests,0.31052673,0.08832824,23.821283,2.042243
6018,/m/0tygl,/m/0tygl,location hud county place place,0.37519717,-0.027082026,17.345034,-12.6577
8920,/m/056k77g,/m/056k77g,film film genre,0.42361844,-0.08048257,40.480553,-2.0291655
10564,/m/0j46b,/m/0j46b,soccer football team current roster. soccer football roster position position,0.38227218,0.036187172,18.128609,-14.106192
5876,/m/02y9ln,/m/02y9ln,soccer football player current team. sports sports team roster team,-0.04638122,0.247836,-10.8946295,23.384886
992,/m/0872p_c,/m/0872p_c,film film release date s. film film regional release date film release region,0.440781,-0.2608698,48.65447,-4.080663
6523,/m/03by7wc,/m/03by7wc,base marchmadness ncaa basketball tournament seeds. base marchmadness ncaa tournament seed team,0.28218764,-0.13979724,14.101672,-28.910753
4520,/m/0cymp,/m/0cymp,location location adjoin s. location adjoining relationship adjoins,0.3016234,-0.112520814,3.9194715,-27.508657
3109,/m/0p5wz,/m/0p5wz,education educational degree people with this degree. education education institution,0.3936891,0.031062663,17.723373,-14.345631
2001,/m/05zksls,/m/05zksls,award award ceremony awards presented. award award honor award winner,0.24098466,0.02066642,17.468643,10.220223
7450,/m/0bl60p,/m/0bl60p,award award nominee award nominations. award award nomination award nominee,-0.61989284,0.18119663,-49.48123,11.545258
1501,/m/0k611,/m/0k611,award award category nominees. award award nomination nominated for,-0.7475606,-0.6581026,-27.552654,-27.708706
10858,/m/07_hy,/m/07_hy,base eating practicer of diet diet,0.24541105,-0.65948987,60.706413,-12.594695
13534,/m/0dzs0,/m/0dzs0,location location contains,0.384418,0.017921925,21.28778,-12.326946
10513,/m/0dtzkt,/m/0dtzkt,film film personal appearances. film personal film appearance person,0.4142939,-0.08339414,40.9252,-2.5817685
10477,/m/035kl6,/m/035kl6,award award nominee award nominations. award award nomination award nominee,-0.37286294,0.31310648,-27.508099,17.719072
9783,/m/0pm85,/m/0pm85,music genre artists,0.21870698,0.17588389,1.1710066,-2.2658293
349,/m/07w21,/m/07w21,award award nominee award nominations. award award nomination award,-0.763975,0.14337522,-46.628304,6.29646
14191,/m/0mkc3,/m/0mkc3,location country second level divisions,0.13444553,0.26850432,-0.8366971,0.05965316
14033,/m/0g9fm,/m/0g9fm,location location contains,0.32681865,0.108783126,13.66406,5.6058574
3990,/m/03lsq,/m/03lsq,sports sports team roster. american football football roster position position,0.3333971,0.089333415,20.835852,11.6126175
2063,/m/0721cy,/m/0721cy,award award nominee award nominations. award award nomination award nominee,-0.24198559,0.32560062,-18.915258,16.452726
9250,/m/0k4y6,/m/0k4y6,military military conflict combatants. military military combatant group combatants,0.14144222,0.17546457,-14.546552,-3.482946
3362,/m/04p0c,/m/04p0c,location location adjoin s. location adjoining relationship adjoins,0.36334527,-0.019928396,12.987155,-25.909294
13649,/m/038zh6,/m/038zh6,sports sports team location teams,-0.03350894,0.2249155,-6.837165,14.206727
12536,/m/0257__,/m/0257__,award award category winners. award award honor ceremony,-0.19397333,0.0015460253,-24.847265,-17.21262
9080,/m/02jkkv,/m/02jkkv,film film genre,0.3004372,-0.46792617,61.648384,-4.9175296
3394,/m/02lx0,/m/02lx0,organization organization member member of. organization organization membership organization,0.125791,0.025728941,8.22681,-36.375957
9607,/m/0bx9y,/m/0bx9y,location location adjoin s. location adjoining relationship adjoins,0.34419948,0.018857121,12.610133,-27.295855
3538,/m/06q2q,/m/06q2q,people person profession,-0.35836512,-0.48412785,-41.069565,31.321629
3817,/m/016dsy,/m/016dsy,music record label artist,-0.46869934,0.20725155,-35.75241,22.120123
13120,/m/0gy9d4,/m/0gy9d4,sports sports position players. sports sports team roster team,0.10692294,0.29754466,-0.73434,-0.7144715
12687,/m/029r_2,/m/029r_2,location location contains,0.16928636,0.16315234,-0.11797004,21.939726
13810,/m/0n96z,/m/0n96z,people person place of birth,0.17772289,0.12687016,-5.0202203,-6.927865
9764,/m/041y2,/m/041y2,education educational institution students graduates. education education major field of study,-0.527818,-0.92313945,-22.333803,-29.851234
46,/m/027dtxw,/m/027dtxw,award award category nominees. award award nomination nominated for,-0.78248996,-0.9777402,-25.346375,-30.171814
4542,/m/0f4k49,/m/0f4k49,film film release date s. film film regional release date film release region,0.37911832,-0.29976788,51.859756,0.6896552
2370,/m/03g3w,/m/03g3w,education educational institution students graduates. education education major field of study,-0.6257035,-1.2663133,-15.393383,-38.234726
2129,/m/0kvrb,/m/0kvrb,music genre artists,-0.27828446,0.29073995,-21.679066,16.449041
14141,/m/0p_x,/m/0p_x,location location adjoin s. location adjoining relationship adjoins,0.0835198,0.27925473,-5.2229967,16.374218
13850,/m/03kxzm,/m/03kxzm,location location contains,0.39160097,0.06712562,21.853182,-15.005374
2858,/m/01b66d,/m/01b66d,award award nominee award nominations. award award nomination nominated for,0.19909064,-0.5458534,65.57903,-3.985824
1801,/m/06brp0,/m/06brp0,award award winner awards won. award award honor award winner,-0.5696315,0.22439468,-43.805004,20.928812
10830,/m/04zwtdy,/m/04zwtdy,award award nominee award nominations. award award nomination award nominee,-0.34164962,0.28267455,-30.34804,11.979953
422,/m/0ydpd,/m/0ydpd,location location contains,0.3490572,0.05682844,6.180799,-21.202827
2159,/m/01n8_g,/m/01n8_g,people person sibling s. people sibling relationship sibling,-0.20005928,0.34898686,-17.802248,20.399809
243,/m/0cbd2,/m/0cbd2,people person profession,-0.63499045,-1.3155322,-13.525636,-38.965363
5869,/m/025vw4t,/m/025vw4t,award award nominee award nominations. award award nomination award nominee,-0.78495944,0.084575474,-55.80655,15.582438
3898,/m/047t_,/m/047t_,location statistical region places exported to. location imports and exports exported to,0.03419821,-0.25692582,5.082945,-37.43199
9647,/m/095l0,/m/095l0,people person places lived. people place lived location,0.25858974,-0.10538149,6.1396685,-26.11494
5304,/m/04kf4,/m/04kf4,location location contains,0.016681,0.25717777,-0.9581737,25.620508
258,/m/02wkmx,/m/02wkmx,award award category winners. award award honor award winner,-0.7084487,-0.68726873,-28.673538,-27.872545
2854,/m/02g0mx,/m/02g0mx,base popstra celebrity dated. base popstra dated participant,-0.27853516,0.31947166,-21.474703,16.62142
4347,/m/01rhl,/m/01rhl,music performance role track performances. music track contribution role,-0.40699792,-1.0879486,-16.870033,-35.288734
858,/m/032ft5,/m/032ft5,government legislative session members. government government position held legislative sessions,0.18099613,-0.6077503,46.32006,-17.490381
2076,/m/0mp3l,/m/0mp3l,people person places lived. people place lived location,0.26565832,-0.10138893,6.962848,-27.191113
12152,/m/01wskg,/m/01wskg,award award nominee award nominations. award award nomination award nominee,-0.5542527,0.1954714,-44.939034,19.7496
6897,/m/077w0b,/m/077w0b,base schemastaging organization extra phone number. base schemastaging phone sandbox service location,0.19222875,0.13094264,11.502183,-10.678557
8619,/m/02s58t,/m/02s58t,base popstra celebrity dated. base popstra dated participant,-0.2595487,0.30300713,-17.65735,13.665425
1862,/m/06lgq8,/m/06lgq8,award award nominee award nominations. award award nomination award nominee,-0.6490571,0.15816957,-51.732944,8.687572
12216,/m/0mx5p,/m/0mx5p,location location adjoin s. location adjoining relationship adjoins,0.22399516,0.05883181,-0.8310502,-14.552257
1041,/m/020fcn,/m/020fcn,award award category nominees. award award nomination nominated for,0.368136,-0.5097299,61.732063,-7.07361
7802,/m/03bzc7,/m/03bzc7,music genre artists,0.28538024,0.08617145,28.26679,1.9630158
7344,/m/01pjr7,/m/01pjr7,film actor film. film performance film,-0.608528,0.24554074,-43.95014,13.00395
12747,/m/0jhwd,/m/0jhwd,organization organization headquarters. location mailing address state province region,0.14834167,0.2359792,-8.851525,-8.717871
5931,/m/07r4c,/m/07r4c,people person profession,-0.39701232,0.2847306,-32.335625,20.952944
8408,/m/03v9yw,/m/03v9yw,sports sports position players. sports sports team roster team,0.26161724,0.2126255,11.887134,7.404241
9726,/m/0cbvg,/m/0cbvg,military military conflict combatants. military military combatant group combatants,0.18209548,0.16553754,6.6846275,9.830598
1786,/m/0d0kn,/m/0d0kn,film film release date s. film film regional release date film release region,-0.259312,-0.87953615,-9.90063,-37.768745
7405,/m/095bb,/m/095bb,tv tv program genre,-0.14725758,-0.54951197,-15.470485,-43.1979
8254,/m/07jrjb,/m/07jrjb,award award nominee award nominations. award award nomination nominated for,-0.49391454,0.25543773,-38.526623,16.140486
3629,/m/01vxlbm,/m/01vxlbm,music genre artists,-0.5627129,0.15241271,-41.72215,23.4438
10077,/m/0fz27v,/m/0fz27v,award award nominee award nominations. award award nomination award nominee,-0.37471223,0.30439603,-23.790634,22.68486
710,/m/02z9hqn,/m/02z9hqn,film film genre,0.42651236,-0.017732263,19.067259,-17.096136
11915,/m/0fhsz,/m/0fhsz,location location contains,0.44235635,-0.0648101,20.317276,-17.414011
10795,/m/026v1z,/m/026v1z,award award winner awards won. award award honor award winner,-0.4040395,0.298692,-27.96602,13.599819
8543,/m/05g_nr,/m/05g_nr,base marchmadness ncaa basketball tournament seeds. base marchmadness ncaa tournament seed team,0.071639374,0.23377681,-1.9069782,20.059462
13598,/m/0fjsl,/m/0fjsl,common topic webpage. common webpage category,0.19839694,0.22811568,12.051488,8.389695
7504,/m/0p_rk,/m/0p_rk,award award category nominees. award award nomination nominated for,0.33130234,-0.5025715,61.42793,-1.7987517
10540,/m/06zdt7,/m/06zdt7,soccer football team current roster. sports sports team roster position,0.4549784,-0.120319456,23.694187,-19.511728
510,/m/0c7ct,/m/0c7ct,music genre artists,-0.22059071,0.26808488,-32.729244,25.779696
996,/m/019y64,/m/019y64,sports pro athlete teams. sports sports team roster team,0.1051368,0.18609124,6.1260695,19.33788
7847,/m/09qftb,/m/09qftb,award award ceremony awards presented. award award honor award winner,0.08750425,-0.20832667,-10.748413,-23.18339
6580,/m/018wdw,/m/018wdw,award award category nominees. award award nomination nominated for,-0.5168505,-0.5489184,-25.766806,-26.322348
6984,/m/03ftmg,/m/03ftmg,people person profession,-0.28960425,0.29124016,-18.737602,26.836763
11241,/m/07y_r,/m/07y_r,people person profession,0.23298715,0.16544342,19.866026,6.780381
1768,/m/03z19,/m/03z19,organization non profit organization registered with. organization non profit registration registering agency,-0.5371132,-1.3739054,-14.545531,-38.21212
8032,/m/02wwsh8,/m/02wwsh8,award award category winners. award award honor award winner,-0.02748102,0.11391264,-14.253364,-1.0406312
11671,/m/0ljc_,/m/0ljc_,tv tv network programs. tv tv network duration program,0.3266762,0.047555864,3.5794032,-8.481612
7267,/m/0bqvs2,/m/0bqvs2,music genre artists,-0.50043875,0.22735709,-40.362717,24.16795
1204,/m/0fr59,/m/0fr59,location location adjoin s. location adjoining relationship adjoins,0.4203531,0.055272818,14.66588,-17.368038
1323,/m/013zdg,/m/013zdg,education educational degree people with this degree. education education institution,0.15551598,0.11035353,3.2136173,-11.097654
5277,/m/01bczm,/m/01bczm,award award nominee award nominations. award award nomination award,-0.58780247,0.22675651,-42.846867,20.851433
9966,/m/049dzz,/m/049dzz,soccer football team current roster. sports sports team roster position,0.30431557,0.15936685,9.148291,-2.9187682
2430,/m/03l7rh,/m/03l7rh,soccer football team current roster. soccer football roster position position,0.36783612,0.08040255,8.493162,-8.379785
1076,/m/07_3qd,/m/07_3qd,music artist track contributions. music track contribution role,-0.34371206,0.28313792,-33.86566,23.84228
2067,/m/02725hs,/m/02725hs,film film other crew. film film crew gig film crew role,0.36101854,-0.3953445,56.628265,-3.8785038
4505,/m/0b80__,/m/0b80__,film film costume design by,-0.2580677,0.2607996,-20.43828,14.104205
10228,/m/042d1,/m/042d1,government politician government positions held. government government position held basic title,-0.2017692,0.2974385,-16.537024,17.41966
10372,/m/0q8jl,/m/0q8jl,location hud county place place,0.3501954,0.114736974,11.798799,-18.185238
13290,/m/018lkp,/m/018lkp,location location contains,0.33011007,0.0031590462,25.36022,-12.145016
8984,/m/0d2fd7,/m/0d2fd7,organization organization headquarters. location mailing address state province region,0.17860396,0.21298468,-5.0810375,8.051712
11667,/m/01f9wm,/m/01f9wm,organization organization founder organizations founded,-0.008645073,0.25534332,-4.608897,19.83589
5327,/m/03bxh,/m/03bxh,people person places lived. people place lived location,0.12822197,0.08661312,-9.699781,-13.734758
6240,/m/06rrzn,/m/06rrzn,award award nominee award nominations. award award nomination award nominee,-0.6765345,0.17295992,-49.797962,18.972435
9787,/m/0gg4h,/m/0gg4h,people cause of death people,0.1356787,0.1451779,-9.0101,-3.3624463
8692,/m/0677j,/m/0677j,education educational institution students graduates. education education major field of study,0.32648373,0.1067372,14.860566,-15.160238
4831,/m/03_l8m,/m/03_l8m,award award nominee award nominations. award award nomination award nominee,-0.60138667,0.17533094,-49.37363,12.493555
14344,/m/07r_p,/m/07r_p,location location contains,0.27317423,0.18063092,13.050016,8.596886
8282,/m/0gdhhy,/m/0gdhhy,people person profession,0.1179073,0.2667144,-5.0171022,9.932176
9919,/m/0bm2nq,/m/0bm2nq,film film other crew. film film crew gig film crew role,0.4505278,-0.3902423,54.84679,-7.5836325
7048,/m/0b2lw,/m/0b2lw,people person places lived. people place lived location,0.085537836,-0.41492873,-0.20388071,-30.626102
1624,/m/02bp37,/m/02bp37,government legislative session members. government government position held legislative sessions,0.09334792,-0.40236336,45.62591,-17.85772
11497,/m/01rddlc,/m/01rddlc,film actor film. film performance film,0.01835911,0.2772097,-2.800661,20.067263
13634,/m/03p2m1,/m/03p2m1,education educational degree people with this degree. education education institution,0.41769326,-0.24534363,24.459444,-20.526304
13859,/m/024sbq,/m/024sbq,music genre artists,0.336869,0.15582228,16.468718,-5.247723
10664,/m/0f6zs,/m/0f6zs,location location adjoin s. location adjoining relationship adjoins,0.2073219,0.2304669,-3.003256,-8.469249
12598,/m/0135p7,/m/0135p7,people person place of birth,0.25872868,0.21919346,12.293566,0.32682058
9033,/m/0fthdk,/m/0fthdk,award award nominee award nominations. award award nomination award nominee,-0.5244147,0.18950462,-40.2552,15.372594
11810,/m/04svwx,/m/04svwx,film film genre,0.4241767,-0.0558303,31.741625,-2.6649585
3522,/m/071cn,/m/071cn,people person places lived. people place lived location,0.26237702,-0.06005591,6.0328217,-30.182735
7046,/m/018_q8,/m/018_q8,organization organization child. organization organization relationship child,-0.09314652,0.21439034,-9.356678,24.175749
7398,/m/0gvvf4j,/m/0gvvf4j,film film release date s. film film regional release date film release region,0.3925755,-0.43270046,57.23457,-7.969629
3743,/m/07h07,/m/07h07,award award nominee award nominations. award award nomination award nominee,0.07745065,0.2796117,-2.6506116,15.840716
